"","from","to","value"
"661",2761,2767,1
"662",2766,2767,1
"663",2814,2767,1
"664",2820,2767,1
"665",2823,2767,1
"666",2828,2767,1
"667",2830,2767,1
"668",2847,2767,1
"669",2858,2767,1
"670",2865,2767,1
"671",2868,2767,1
"672",2873,2767,1
"673",2879,2767,1
"674",2898,2767,1
"675",2910,2767,1
"676",2929,2767,1
"677",2959,2767,1
"678",2970,2767,1
"679",2975,2767,1
"680",2977,2767,1
"681",2995,2767,1
"682",2996,2767,1
"683",3014,2767,1
"684",3028,2767,1
"685",3032,2767,1
"686",3033,2767,1
"687",3034,2767,1
"688",3053,2767,1
"689",3056,2767,1
"690",3067,2767,1
"691",3081,2767,1
"692",3104,2767,1
"693",3114,2767,1
"694",3115,2767,1
"695",3151,2767,1
"696",2684,2768,1
"697",2685,2768,1
"698",2690,2768,1
"699",2723,2768,1
"700",2724,2768,1
"701",2733,2768,1
"702",2798,2768,1
"703",2814,2768,1
"704",2847,2768,1
"705",2849,2768,1
"706",2858,2768,1
"707",2890,2768,1
"708",2918,2768,1
"709",2929,2768,1
"710",2938,2768,1
"711",2971,2768,1
"712",2973,2768,1
"713",2975,2768,1
"714",2996,2768,1
"715",3014,2768,1
"716",3015,2768,1
"717",3028,2768,1
"718",3032,2768,1
"719",3033,2768,1
"720",3053,2768,1
"721",3057,2768,1
"722",3104,2768,1
"723",3114,2768,1
"724",3115,2768,1
"725",3131,2768,1
"726",2684,2770,1
"727",2701,2770,1
"728",2722,2770,1
"729",2740,2770,1
"730",2815,2770,1
"731",2828,2770,1
"732",2833,2770,1
"733",2868,2770,1
"734",2978,2770,1
"735",2998,2770,1
"736",3095,2770,1
"737",2684,2772,1
"738",2815,2772,1
"739",3055,2772,1
"740",3130,2772,1
"741",2854,2773,1
"742",2978,2773,1
"743",2720,2774,1
"744",2910,2774,1
"745",2925,2774,1
"746",2929,2774,1
"747",2952,2774,1
"748",2971,2774,1
"749",2995,2774,1
"750",3022,2774,1
"751",3056,2774,1
"752",3057,2774,1
"753",3067,2774,1
"754",3080,2774,1
"755",2879,2779,1
"756",2919,2779,1
"757",2929,2779,1
"758",3071,2779,1
"759",2716,2782,1
"760",2724,2782,1
"761",2795,2782,1
"762",2807,2782,1
"763",2824,2782,1
"764",2865,2782,1
"765",2888,2782,1
"766",2919,2782,1
"767",2929,2782,1
"768",2996,2782,1
"769",3014,2782,1
"770",3022,2782,1
"771",3049,2782,1
"772",2694,2784,1
"773",2724,2784,1
"774",2741,2784,1
"775",2746,2784,1
"776",2814,2784,1
"777",2834,2784,1
"778",2849,2784,1
"779",2862,2784,1
"780",2971,2784,1
"781",3004,2784,1
"782",2678,2785,1
"783",2767,2785,1
"784",2872,2785,1
"785",2900,2785,1
"786",2949,2785,1
"787",2971,2785,1
"788",2987,2785,1
"789",3028,2785,1
"790",3033,2785,1
"791",3053,2785,1
"792",3143,2785,1
"793",2684,2789,1
"794",2685,2789,1
"795",2687,2789,1
"796",2690,2789,1
"797",2724,2789,1
"798",2738,2789,1
"799",2760,2789,1
"800",2847,2789,1
"801",2858,2789,1
"802",2868,2789,1
"803",2888,2789,1
"804",2915,2789,1
"805",2929,2789,1
"806",2971,2789,1
"807",2977,2789,1
"808",2978,2789,1
"809",2992,2789,1
"810",2996,2789,1
"811",3014,2789,1
"812",3020,2789,1
"813",3026,2789,1
"814",3049,2789,1
"815",3053,2789,1
"816",3088,2789,1
"817",3104,2789,1
"818",3115,2789,1
"819",3133,2789,1
"820",3149,2789,1
"821",2718,2790,1
"822",2722,2790,1
"823",2728,2790,1
"824",2815,2790,1
"825",2880,2790,1
"826",3055,2790,1
"827",2895,2793,1
"828",2944,2793,1
"829",2948,2793,1
"830",2996,2793,1
"831",3014,2793,1
"832",3070,2793,1
"833",3082,2793,1
"834",3083,2793,1
"835",2685,2795,1
"836",2757,2795,1
"837",2761,2795,1
"838",2766,2795,1
"839",2767,2795,1
"840",2828,2795,1
"841",2846,2795,1
"842",2859,2795,1
"843",2879,2795,1
"844",2888,2795,1
"845",2910,2795,1
"846",2919,2795,1
"847",2925,2795,1
"848",2952,2795,1
"849",2959,2795,1
"850",2970,2795,1
"851",2971,2795,1
"852",2992,2795,1
"853",2995,2795,1
"854",2996,2795,1
"855",3010,2795,1
"856",3021,2795,1
"857",3034,2795,1
"858",3056,2795,1
"859",3062,2795,1
"860",3101,2795,1
"861",3151,2795,1
"862",2685,2798,1
"863",2690,2798,1
"864",2733,2798,1
"865",2738,2798,1
"866",2760,2798,1
"867",2768,2798,1
"868",2789,2798,1
"869",2827,2798,1
"870",2847,2798,1
"871",2858,2798,1
"872",2883,2798,1
"873",2888,2798,1
"874",2890,2798,1
"875",2909,2798,1
"876",2919,2798,1
"877",2929,2798,1
"878",2971,2798,1
"879",2973,2798,1
"880",2975,2798,1
"881",2977,2798,1
"882",2995,2798,1
"883",2996,2798,1
"884",3000,2798,1
"885",3049,2798,1
"886",3057,2798,1
"887",3104,2798,1
"888",3115,2798,1
"889",3133,2798,1
"890",3149,2798,1
"891",2690,2799,1
"892",2738,2799,1
"893",2820,2799,1
"894",2842,2799,1
"895",2912,2799,1
"896",3019,2799,1
"897",3053,2799,1
"898",3056,2799,1
"899",3149,2799,1
"900",2687,2800,1
"901",2696,2800,1
"902",2789,2800,1
"903",2845,2800,1
"904",2889,2800,1
"905",2919,2800,1
"906",2929,2800,1
"907",2952,2800,1
"908",2963,2800,1
"909",2971,2800,1
"910",2976,2800,1
"911",2986,2800,1
"912",3006,2800,1
"913",3010,2800,1
"914",3057,2800,1
"915",3067,2800,1
"916",3071,2800,1
"917",3072,2800,1
"918",3091,2800,1
"919",3102,2800,1
"920",2901,2802,1
"921",2911,2802,1
"922",2912,2802,1
"923",2929,2802,1
"924",2971,2802,1
"925",3081,2802,1
"926",2685,2804,1
"927",2690,2804,1
"928",2760,2804,1
"929",2795,2804,1
"930",2823,2804,1
"931",2847,2804,1
"932",2858,2804,1
"933",2859,2804,1
"934",2868,2804,1
"935",2873,2804,1
"936",2888,2804,1
"937",2889,2804,1
"938",2890,2804,1
"939",2910,2804,1
"940",2925,2804,1
"941",2947,2804,1
"942",2952,2804,1
"943",2971,2804,1
"944",2975,2804,1
"945",2976,2804,1
"946",2977,2804,1
"947",2988,2804,1
"948",2992,2804,1
"949",2995,2804,1
"950",3010,2804,1
"951",3021,2804,1
"952",3022,2804,1
"953",3053,2804,1
"954",3057,2804,1
"955",2684,2807,1
"956",2716,2807,1
"957",2795,2807,1
"958",2800,2807,1
"959",2853,2807,1
"960",2865,2807,1
"961",2880,2807,1
"962",2687,2810,1
"963",2704,2810,1
"964",2733,2810,1
"965",2744,2810,1
"966",2757,2810,1
"967",2789,2810,1
"968",2858,2810,1
"969",2879,2810,1
"970",2919,2810,1
"971",2938,2810,1
"972",2973,2810,1
"973",3049,2810,1
"974",3053,2810,1
"975",2789,2813,1
"976",2800,2813,1
"977",2971,2813,1
"978",2995,2813,1
"979",3088,2813,1
"980",3115,2813,1
"981",2724,2814,1
"982",2733,2814,1
"983",2834,2814,1
"984",2846,2814,1
"985",2849,2814,1
"986",2929,2814,1
"987",3004,2814,1
"988",3019,2814,1
"989",3028,2814,1
"990",3032,2814,1
"991",3053,2814,1
"992",3057,2814,1
"993",3104,2814,1
"994",2722,2815,1
"995",2728,2815,1
"996",2684,2816,1
"997",2690,2816,1
"998",2724,2816,1
"999",2789,2816,1
"1000",2823,2816,1
"1001",2847,2816,1
"1002",2858,2816,1
"1003",2879,2816,1
"1004",2890,2816,1
"1005",2929,2816,1
"1006",3000,2816,1
"1007",3020,2816,1
"1008",3026,2816,1
"1009",3049,2816,1
"1010",3053,2816,1
"1011",3057,2816,1
"1012",3104,2816,1
"1013",3115,2816,1
"1014",3133,2816,1
"1015",2678,2820,1
"1016",2704,2820,1
"1017",2738,2820,1
"1018",2761,2820,1
"1019",2799,2820,1
"1020",2912,2820,1
"1021",2950,2820,1
"1022",2959,2820,1
"1023",2970,2820,1
"1024",3037,2820,1
"1025",3056,2820,1
"1026",3060,2820,1
"1027",3061,2820,1
"1028",3133,2820,1
"1029",3140,2820,1
"1030",3143,2820,1
"1031",2757,2821,1
"1032",2879,2821,1
"1033",2904,2821,1
"1034",2910,2821,1
"1035",2925,2821,1
"1036",2723,2823,1
"1037",2760,2823,1
"1038",2802,2823,1
"1039",2858,2823,1
"1040",2879,2823,1
"1041",2889,2823,1
"1042",2890,2823,1
"1043",2925,2823,1
"1044",2929,2823,1
"1045",2971,2823,1
"1046",3020,2823,1
"1047",3034,2823,1
"1048",3114,2823,1
"1049",3131,2823,1
"1050",2716,2824,1
"1051",2865,2824,1
"1052",2950,2824,1
"1053",3022,2824,1
"1054",2678,2827,1
"1055",2690,2827,1
"1056",2704,2827,1
"1057",2724,2827,1
"1058",2738,2827,1
"1059",2789,2827,1
"1060",2858,2827,1
"1061",2890,2827,1
"1062",2912,2827,1
"1063",2919,2827,1
"1064",2929,2827,1
"1065",2946,2827,1
"1066",2947,2827,1
"1067",2950,2827,1
"1068",2971,2827,1
"1069",3049,2827,1
"1070",3053,2827,1
"1071",3056,2827,1
"1072",3067,2827,1
"1073",3104,2827,1
"1074",3115,2827,1
"1075",3149,2827,1
"1076",2703,2828,1
"1077",2704,2828,1
"1078",2733,2828,1
"1079",2734,2828,1
"1080",2749,2828,1
"1081",2766,2828,1
"1082",2795,2828,1
"1083",2865,2828,1
"1084",2895,2828,1
"1085",2946,2828,1
"1086",2704,2829,1
"1087",2733,2829,1
"1088",2738,2829,1
"1089",2798,2829,1
"1090",2858,2829,1
"1091",2968,2829,1
"1092",2971,2829,1
"1093",3115,2829,1
"1094",3133,2829,1
"1095",2767,2830,1
"1096",2929,2830,1
"1097",2944,2830,1
"1098",2972,2830,1
"1099",3056,2830,1
"1100",2684,2833,1
"1101",2701,2833,1
"1102",2710,2833,1
"1103",2718,2833,1
"1104",2898,2833,1
"1105",3032,2833,1
"1106",2724,2834,1
"1107",2741,2834,1
"1108",2746,2834,1
"1109",2784,2834,1
"1110",2814,2834,1
"1111",2862,2834,1
"1112",3004,2834,1
"1113",2704,2838,1
"1114",2719,2838,1
"1115",2733,2838,1
"1116",2734,2838,1
"1117",2757,2838,1
"1118",2839,2838,1
"1119",2858,2838,1
"1120",2883,2838,1
"1121",2904,2838,1
"1122",2910,2838,1
"1123",2918,2838,1
"1124",2920,2838,1
"1125",2925,2838,1
"1126",2929,2838,1
"1127",2971,2838,1
"1128",2996,2838,1
"1129",3068,2838,1
"1130",3104,2838,1
"1131",3114,2838,1
"1132",3115,2838,1
"1133",2719,2839,1
"1134",2757,2839,1
"1135",2821,2839,1
"1136",2846,2839,1
"1137",2859,2839,1
"1138",2883,2839,1
"1139",2904,2839,1
"1140",2910,2839,1
"1141",2920,2839,1
"1142",2925,2839,1
"1143",2929,2839,1
"1144",2947,2839,1
"1145",2975,2839,1
"1146",2995,2839,1
"1147",3053,2839,1
"1148",3056,2839,1
"1149",3068,2839,1
"1150",3114,2839,1
"1151",2678,2842,1
"1152",2690,2842,1
"1153",2738,2842,1
"1154",2799,2842,1
"1155",2820,2842,1
"1156",2827,2842,1
"1157",2846,2842,1
"1158",2852,2842,1
"1159",2950,2842,1
"1160",2995,2842,1
"1161",3022,2842,1
"1162",3053,2842,1
"1163",2687,2845,1
"1164",2879,2845,1
"1165",2889,2845,1
"1166",2929,2845,1
"1167",2968,2845,1
"1168",2971,2845,1
"1169",2986,2845,1
"1170",2995,2845,1
"1171",2996,2845,1
"1172",3014,2845,1
"1173",3102,2845,1
"1174",3108,2845,1
"1175",2678,2846,1
"1176",2731,2846,1
"1177",2733,2846,1
"1178",2795,2846,1
"1179",2814,2846,1
"1180",2865,2846,1
"1181",2890,2846,1
"1182",2929,2846,1
"1183",2949,2846,1
"1184",2970,2846,1
"1185",2992,2846,1
"1186",2995,2846,1
"1187",3010,2846,1
"1188",3021,2846,1
"1189",3056,2846,1
"1190",3057,2846,1
"1191",2684,2847,1
"1192",2696,2847,1
"1193",2757,2847,1
"1194",2879,2847,1
"1195",2919,2847,1
"1196",2977,2847,1
"1197",3021,2847,1
"1198",3115,2847,1
"1199",2684,2849,1
"1200",2746,2849,1
"1201",2784,2849,1
"1202",2814,2849,1
"1203",3004,2849,1
"1204",3053,2849,1
"1205",3114,2849,1
"1206",2676,2852,1
"1207",2716,2852,1
"1208",2824,2852,1
"1209",2842,2852,1
"1210",2865,2852,1
"1211",3022,2852,1
"1212",3042,2852,1
"1213",3061,2852,1
"1214",2807,2853,1
"1215",2872,2853,1
"1216",2727,2854,1
"1217",2978,2854,1
"1218",2727,2855,1
"1219",2770,2855,1
"1220",3039,2855,1
"1221",3073,2855,1
"1222",2684,2858,1
"1223",2685,2858,1
"1224",2690,2858,1
"1225",2724,2858,1
"1226",2733,2858,1
"1227",2757,2858,1
"1228",2767,2858,1
"1229",2768,2858,1
"1230",2789,2858,1
"1231",2879,2858,1
"1232",2881,2858,1
"1233",2883,2858,1
"1234",2889,2858,1
"1235",2890,2858,1
"1236",2919,2858,1
"1237",2929,2858,1
"1238",2973,2858,1
"1239",2996,2858,1
"1240",3010,2858,1
"1241",3014,2858,1
"1242",3020,2858,1
"1243",3049,2858,1
"1244",3053,2858,1
"1245",3057,2858,1
"1246",3104,2858,1
"1247",3115,2858,1
"1248",2757,2859,1
