"","from","to","value"
"675",2947,2723,1
"676",2959,2723,1
"677",2973,2723,1
"678",2977,2723,1
"679",2986,2723,1
"680",2992,2723,1
"681",2996,2723,1
"682",3006,2723,1
"683",3010,2723,1
"684",3014,2723,1
"685",3015,2723,1
"686",3020,2723,1
"687",3026,2723,1
"688",3028,2723,1
"689",3032,2723,1
"690",3033,2723,1
"691",3049,2723,1
"692",3057,2723,1
"693",3070,2723,1
"694",3072,2723,1
"695",3101,2723,1
"696",3104,2723,1
"697",3108,2723,1
"698",3114,2723,1
"699",3115,2723,1
"700",3131,2723,1
"701",3133,2723,1
"702",3140,2723,1
"703",3149,2723,1
"704",2684,2724,1
"705",2685,2724,1
"706",2686,2724,1
"707",2690,2724,1
"708",2691,2724,1
"709",2704,2724,1
"710",2712,2724,1
"711",2715,2724,1
"712",2716,2724,1
"713",2723,2724,1
"714",2731,2724,1
"715",2733,2724,1
"716",2741,2724,1
"717",2744,2724,1
"718",2746,2724,1
"719",2760,2724,1
"720",2767,2724,1
"721",2768,2724,1
"722",2772,2724,1
"723",2773,2724,1
"724",2774,2724,1
"725",2782,2724,1
"726",2784,2724,1
"727",2785,2724,1
"728",2789,2724,1
"729",2798,2724,1
"730",2800,2724,1
"731",2804,2724,1
"732",2814,2724,1
"733",2816,2724,1
"734",2827,2724,1
"735",2834,2724,1
"736",2847,2724,1
"737",2872,2724,1
"738",2876,2724,1
"739",2879,2724,1
"740",2888,2724,1
"741",2889,2724,1
"742",2908,2724,1
"743",2911,2724,1
"744",2912,2724,1
"745",2919,2724,1
"746",2922,2724,1
"747",2926,2724,1
"748",2929,2724,1
"749",2938,2724,1
"750",2971,2724,1
"751",2973,2724,1
"752",2976,2724,1
"753",2977,2724,1
"754",2986,2724,1
"755",2987,2724,1
"756",2988,2724,1
"757",2992,2724,1
"758",2996,2724,1
"759",3004,2724,1
"760",3006,2724,1
"761",3014,2724,1
"762",3015,2724,1
"763",3020,2724,1
"764",3026,2724,1
"765",3028,2724,1
"766",3032,2724,1
"767",3033,2724,1
"768",3053,2724,1
"769",3055,2724,1
"770",3056,2724,1
"771",3057,2724,1
"772",3070,2724,1
"773",3071,2724,1
"774",3091,2724,1
"775",3104,2724,1
"776",3108,2724,1
"777",3114,2724,1
"778",3115,2724,1
"779",3131,2724,1
"780",3133,2724,1
"781",2815,2727,1
"782",2854,2727,1
"783",2855,2727,1
"784",2884,2727,1
"785",3073,2727,1
"786",2718,2728,1
"787",2722,2728,1
"788",2790,2728,1
"789",2815,2728,1
"790",2823,2728,1
"791",2854,2728,1
"792",2884,2728,1
"793",2897,2728,1
"794",2678,2731,1
"795",2686,2731,1
"796",2693,2731,1
"797",2711,2731,1
"798",2724,2731,1
"799",2768,2731,1
"800",2774,2731,1
"801",2785,2731,1
"802",2795,2731,1
"803",2846,2731,1
"804",2847,2731,1
"805",2872,2731,1
"806",2873,2731,1
"807",2879,2731,1
"808",2900,2731,1
"809",2908,2731,1
"810",2925,2731,1
"811",2947,2731,1
"812",2952,2731,1
"813",2971,2731,1
"814",2977,2731,1
"815",2992,2731,1
"816",2995,2731,1
"817",2996,2731,1
"818",3010,2731,1
"819",3021,2731,1
"820",3022,2731,1
"821",3028,2731,1
"822",3033,2731,1
"823",3056,2731,1
"824",3062,2731,1
"825",3070,2731,1
"826",3072,2731,1
"827",3108,2731,1
"828",3114,2731,1
"829",3143,2731,1
"830",2684,2733,1
"831",2685,2733,1
"832",2686,2733,1
"833",2690,2733,1
"834",2691,2733,1
"835",2704,2733,1
"836",2712,2733,1
"837",2723,2733,1
"838",2724,2733,1
"839",2738,2733,1
"840",2744,2733,1
"841",2760,2733,1
"842",2767,2733,1
"843",2768,2733,1
"844",2772,2733,1
"845",2774,2733,1
"846",2785,2733,1
"847",2789,2733,1
"848",2798,2733,1
"849",2802,2733,1
"850",2810,2733,1
"851",2814,2733,1
"852",2823,2733,1
"853",2827,2733,1
"854",2828,2733,1
"855",2829,2733,1
"856",2838,2733,1
"857",2846,2733,1
"858",2847,2733,1
"859",2858,2733,1
"860",2859,2733,1
"861",2865,2733,1
"862",2872,2733,1
"863",2873,2733,1
"864",2876,2733,1
"865",2879,2733,1
"866",2883,2733,1
"867",2884,2733,1
"868",2888,2733,1
"869",2889,2733,1
"870",2890,2733,1
"871",2910,2733,1
"872",2911,2733,1
"873",2912,2733,1
"874",2919,2733,1
"875",2938,2733,1
"876",2946,2733,1
"877",2968,2733,1
"878",2971,2733,1
"879",2975,2733,1
"880",2976,2733,1
"881",2977,2733,1
"882",2988,2733,1
"883",2992,2733,1
"884",2996,2733,1
"885",3000,2733,1
"886",3010,2733,1
"887",3014,2733,1
"888",3016,2733,1
"889",3020,2733,1
"890",3026,2733,1
"891",3032,2733,1
"892",3049,2733,1
"893",3056,2733,1
"894",3057,2733,1
"895",3067,2733,1
"896",3104,2733,1
"897",3108,2733,1
"898",3114,2733,1
"899",3115,2733,1
"900",3133,2733,1
"901",3149,2733,1
"902",2719,2734,1
"903",2757,2734,1
"904",2774,2734,1
"905",2821,2734,1
"906",2828,2734,1
"907",2838,2734,1
"908",2883,2734,1
"909",2904,2734,1
"910",2910,2734,1
"911",2920,2734,1
"912",2925,2734,1
"913",3033,2734,1
"914",3068,2734,1
"915",3114,2734,1
"916",2678,2738,1
"917",2690,2738,1
"918",2723,2738,1
"919",2733,2738,1
"920",2768,2738,1
"921",2782,2738,1
"922",2789,2738,1
"923",2798,2738,1
"924",2799,2738,1
"925",2814,2738,1
"926",2820,2738,1
"927",2827,2738,1
"928",2829,2738,1
"929",2842,2738,1
"930",2879,2738,1
"931",2890,2738,1
"932",2911,2738,1
"933",2912,2738,1
"934",2919,2738,1
"935",2947,2738,1
"936",2959,2738,1
"937",2995,2738,1
"938",3020,2738,1
"939",3022,2738,1
"940",3049,2738,1
"941",3056,2738,1
"942",3091,2738,1
"943",3104,2738,1
"944",3108,2738,1
"945",3114,2738,1
"946",3115,2738,1
"947",3133,2738,1
"948",3143,2738,1
"949",3144,2738,1
"950",3149,2738,1
"951",2838,2739,1
"952",2860,2739,1
"953",2879,2739,1
"954",2911,2739,1
"955",2912,2739,1
"956",2947,2739,1
"957",2975,2739,1
"958",3010,2739,1
"959",3056,2739,1
"960",3144,2739,1
"961",3149,2739,1
"962",2722,2740,1
"963",2728,2740,1
"964",2790,2740,1
"965",2815,2740,1
"966",2854,2740,1
"967",2855,2740,1
"968",2884,2740,1
"969",2897,2740,1
"970",2905,2740,1
"971",3039,2740,1
"972",3055,2740,1
"973",3073,2740,1
"974",3135,2740,1
"975",2694,2741,1
"976",2784,2741,1
"977",2814,2741,1
"978",2834,2741,1
"979",2849,2741,1
"980",2862,2741,1
"981",2971,2741,1
"982",3032,2741,1
"983",3033,2741,1
"984",2686,2744,1
"985",2719,2744,1
"986",2723,2744,1
"987",2724,2744,1
"988",2733,2744,1
"989",2760,2744,1
"990",2765,2744,1
"991",2768,2744,1
"992",2774,2744,1
"993",2795,2744,1
"994",2800,2744,1
"995",2859,2744,1
"996",2876,2744,1
"997",2879,2744,1
"998",2889,2744,1
"999",2908,2744,1
"1000",2919,2744,1
"1001",2920,2744,1
"1002",2925,2744,1
"1003",2938,2744,1
"1004",2947,2744,1
"1005",2971,2744,1
"1006",2973,2744,1
"1007",2975,2744,1
"1008",2996,2744,1
"1009",3010,2744,1
"1010",3020,2744,1
"1011",3021,2744,1
"1012",3032,2744,1
"1013",3036,2744,1
"1014",3056,2744,1
"1015",3057,2744,1
"1016",3071,2744,1
"1017",3102,2744,1
"1018",3104,2744,1
"1019",3108,2744,1
"1020",3114,2744,1
"1021",3133,2744,1
"1022",3149,2744,1
"1023",2686,2746,1
"1024",2694,2746,1
"1025",2741,2746,1
"1026",2768,2746,1
"1027",2784,2746,1
"1028",2814,2746,1
"1029",2834,2746,1
"1030",2849,2746,1
"1031",2862,2746,1
"1032",2888,2746,1
"1033",2919,2746,1
"1034",3032,2746,1
"1035",3102,2746,1
"1036",3115,2746,1
"1037",2686,2749,1
"1038",2828,2749,1
"1039",2859,2749,1
"1040",2882,2749,1
"1041",2917,2749,1
"1042",2948,2749,1
"1043",3013,2749,1
"1044",3033,2749,1
"1045",3066,2749,1
"1046",3070,2749,1
"1047",3082,2749,1
"1048",2760,2752,1
"1049",2800,2752,1
"1050",2888,2752,1
"1051",2938,2752,1
"1052",2971,2752,1
"1053",2984,2752,1
"1054",2995,2752,1
"1055",2996,2752,1
"1056",3108,2752,1
"1057",2684,2753,1
"1058",2685,2753,1
"1059",2710,2753,1
"1060",2711,2753,1
"1061",2785,2753,1
"1062",2871,2753,1
"1063",2872,2753,1
"1064",2889,2753,1
"1065",2900,2753,1
"1066",2987,2753,1
"1067",3028,2753,1
"1068",3033,2753,1
"1069",3070,2753,1
"1070",3143,2753,1
"1071",2678,2757,1
"1072",2686,2757,1
"1073",2687,2757,1
"1074",2711,2757,1
"1075",2712,2757,1
"1076",2719,2757,1
"1077",2724,2757,1
"1078",2738,2757,1
"1079",2767,2757,1
"1080",2774,2757,1
"1081",2810,2757,1
"1082",2821,2757,1
"1083",2827,2757,1
"1084",2838,2757,1
"1085",2846,2757,1
"1086",2859,2757,1
"1087",2872,2757,1
"1088",2879,2757,1
"1089",2890,2757,1
"1090",2904,2757,1
"1091",2910,2757,1
"1092",2920,2757,1
"1093",2922,2757,1
"1094",2938,2757,1
"1095",2946,2757,1
"1096",2959,2757,1
"1097",2970,2757,1
"1098",2988,2757,1
"1099",2996,2757,1
"1100",3028,2757,1
"1101",3033,2757,1
"1102",3036,2757,1
"1103",3053,2757,1
"1104",3104,2757,1
"1105",3114,2757,1
"1106",3115,2757,1
"1107",2690,2760,1
"1108",2723,2760,1
"1109",2733,2760,1
"1110",2768,2760,1
"1111",2789,2760,1
"1112",2873,2760,1
"1113",2879,2760,1
"1114",2889,2760,1
"1115",2890,2760,1
"1116",2919,2760,1
"1117",2922,2760,1
"1118",2938,2760,1
"1119",2947,2760,1
"1120",2968,2760,1
"1121",2971,2760,1
"1122",2975,2760,1
"1123",3020,2760,1
"1124",3057,2760,1
"1125",3102,2760,1
"1126",3104,2760,1
"1127",3108,2760,1
"1128",3114,2760,1
"1129",3115,2760,1
"1130",3149,2760,1
"1131",2686,2761,1
"1132",2703,2761,1
"1133",2710,2761,1
"1134",2719,2761,1
"1135",2749,2761,1
"1136",2774,2761,1
"1137",2820,2761,1
"1138",2828,2761,1
"1139",2838,2761,1
"1140",2859,2761,1
"1141",2865,2761,1
"1142",2946,2761,1
"1143",2959,2761,1
"1144",2970,2761,1
"1145",2971,2761,1
"1146",2995,2761,1
"1147",3009,2761,1
"1148",3013,2761,1
"1149",3022,2761,1
"1150",3033,2761,1
"1151",3049,2761,1
"1152",3060,2761,1
"1153",3083,2761,1
"1154",2690,2765,1
"1155",2768,2765,1
"1156",2789,2765,1
"1157",2879,2765,1
"1158",2938,2765,1
"1159",2963,2765,1
"1160",2971,2765,1
"1161",2986,2765,1
"1162",2996,2765,1
"1163",3104,2765,1
"1164",3114,2765,1
"1165",2733,2766,1
"1166",2767,2766,1
"1167",2795,2766,1
"1168",2828,2766,1
"1169",2859,2766,1
"1170",2946,2766,1
"1171",2678,2767,1
"1172",2686,2767,1
"1173",2690,2767,1
"1174",2703,2767,1
"1175",2704,2767,1
"1176",2706,2767,1
"1177",2711,2767,1
"1178",2720,2767,1
"1179",2723,2767,1
"1180",2724,2767,1
"1181",2733,2767,1
"1182",2744,2767,1
"1183",2749,2767,1
"1184",2766,2767,1
"1185",2768,2767,1
"1186",2774,2767,1
"1187",2785,2767,1
"1188",2795,2767,1
"1189",2814,2767,1
"1190",2820,2767,1
"1191",2847,2767,1
"1192",2858,2767,1
"1193",2859,2767,1
"1194",2865,2767,1
"1195",2868,2767,1
"1196",2872,2767,1
"1197",2873,2767,1
"1198",2879,2767,1
"1199",2883,2767,1
"1200",2889,2767,1
"1201",2895,2767,1
"1202",2898,2767,1
"1203",2910,2767,1
"1204",2922,2767,1
"1205",2925,2767,1
"1206",2946,2767,1
"1207",2948,2767,1
"1208",2952,2767,1
"1209",2959,2767,1
"1210",2970,2767,1
"1211",2971,2767,1
"1212",2975,2767,1
"1213",2977,2767,1
"1214",2992,2767,1
"1215",2995,2767,1
"1216",2996,2767,1
"1217",3013,2767,1
"1218",3014,2767,1
"1219",3020,2767,1
"1220",3021,2767,1
"1221",3028,2767,1
"1222",3032,2767,1
"1223",3033,2767,1
"1224",3037,2767,1
"1225",3053,2767,1
"1226",3055,2767,1
"1227",3056,2767,1
"1228",3070,2767,1
"1229",3072,2767,1
"1230",3081,2767,1
"1231",3083,2767,1
"1232",3104,2767,1
"1233",3108,2767,1
"1234",3114,2767,1
"1235",3115,2767,1
"1236",3143,2767,1
"1237",3151,2767,1
"1238",2684,2768,1
"1239",2685,2768,1
"1240",2686,2768,1
"1241",2690,2768,1
"1242",2696,2768,1
"1243",2705,2768,1
"1244",2711,2768,1
"1245",2719,2768,1
"1246",2723,2768,1
"1247",2733,2768,1
"1248",2789,2768,1
