"","numid1","numid2","relation","node1","node2","value","sample","time"
"1",1,1,"InfoWork","D17_Supv.1","D17_Supv.1",4,1,1
"2",1,1,"InputDecision","D17_Supv.1","D17_Supv.1",4,1,1
"3",1,1,"Recognition","D17_Supv.1","D17_Supv.1",4,1,1
"4",1,2,"Collaboration","D17_Supv.1","D19_Dir.1",2,1,2
"5",1,2,"Confidential","D17_Supv.1","D19_Dir.1",1,1,3
"6",1,2,"InfoWork","D17_Supv.1","D19_Dir.1",1,1,3
"7",1,2,"Innovation","D17_Supv.1","D19_Dir.1",2,1,2
"8",1,3,"Collaboration","D17_Supv.1","D1_Prin.1",1,1,2
"9",1,3,"InfoWork","D17_Supv.1","D1_Prin.1",1,1,2
"10",1,3,"InfoWork","D17_Supv.1","D1_Prin.1",1,1,3
"11",1,4,"Collaboration","D17_Supv.1","D23_Dir.1",4,1,1
"12",1,4,"Collaboration","D17_Supv.1","D23_Dir.1",4,1,2
"13",1,4,"Collaboration","D17_Supv.1","D23_Dir.1",4,1,3
"14",1,4,"Confidential","D17_Supv.1","D23_Dir.1",2,1,1
"15",1,4,"Confidential","D17_Supv.1","D23_Dir.1",3,1,2
"16",1,4,"Confidential","D17_Supv.1","D23_Dir.1",4,1,3
"17",1,4,"Energy","D17_Supv.1","D23_Dir.1",3,1,1
"18",1,4,"Energy","D17_Supv.1","D23_Dir.1",3,1,3
"19",1,4,"InfoWork","D17_Supv.1","D23_Dir.1",4,1,1
"20",1,4,"InfoWork","D17_Supv.1","D23_Dir.1",4,1,2
"21",1,4,"InfoWork","D17_Supv.1","D23_Dir.1",4,1,3
"22",1,4,"InputDecision","D17_Supv.1","D23_Dir.1",2,1,1
"23",1,4,"InputDecision","D17_Supv.1","D23_Dir.1",3,1,2
"24",1,4,"InputDecision","D17_Supv.1","D23_Dir.1",2,1,3
"25",1,4,"Recognition","D17_Supv.1","D23_Dir.1",2,1,3
"26",1,4,"Innovation","D17_Supv.1","D23_Dir.1",3,1,2
"27",1,4,"Innovation","D17_Supv.1","D23_Dir.1",3,1,3
"28",1,5,"Collaboration","D17_Supv.1","D25_Coor.1",1,1,2
"29",1,6,"Collaboration","D17_Supv.1","D28_Coor.1",1,1,2
"30",1,7,"Collaboration","D17_Supv.1","D2_Supv.1",3,1,2
"31",1,7,"Collaboration","D17_Supv.1","D2_Supv.1",1,1,3
"32",1,7,"Confidential","D17_Supv.1","D2_Supv.1",1,1,2
"33",1,7,"Confidential","D17_Supv.1","D2_Supv.1",1,1,3
"34",1,7,"InfoWork","D17_Supv.1","D2_Supv.1",2,1,1
"35",1,7,"InfoWork","D17_Supv.1","D2_Supv.1",2,1,2
"36",1,7,"InfoWork","D17_Supv.1","D2_Supv.1",1,1,3
"37",1,7,"Recognition","D17_Supv.1","D2_Supv.1",1,1,2
"38",1,8,"Confidential","D17_Supv.1","D30_Supe.1",1,1,3
"39",1,8,"InfoWork","D17_Supv.1","D30_Supe.1",1,1,3
"40",1,9,"Collaboration","D17_Supv.1","D31_Supv.1",3,1,1
"41",1,9,"Collaboration","D17_Supv.1","D31_Supv.1",3,1,2
"42",1,9,"InfoWork","D17_Supv.1","D31_Supv.1",3,1,1
"43",1,9,"InfoWork","D17_Supv.1","D31_Supv.1",1,1,3
"44",1,9,"InputDecision","D17_Supv.1","D31_Supv.1",2,1,1
"45",1,10,"Collaboration","D17_Supv.1","D3_Dir.1",1,1,2
"46",1,8,"Collaboration","D17_Supv.1","D3_Dir.1",1,1,3
"47",1,8,"Confidential","D17_Supv.1","D3_Dir.1",1,1,3
"48",1,8,"Energy","D17_Supv.1","D3_Dir.1",1,1,3
"49",1,8,"InfoWork","D17_Supv.1","D3_Dir.1",1,1,3
"50",1,8,"Recognition","D17_Supv.1","D3_Dir.1",1,1,3
"51",1,8,"Innovation","D17_Supv.1","D3_Dir.1",2,1,3
"52",1,12,"Collaboration","D17_Supv.1","D43_Dir.1",1,1,2
"53",1,12,"Confidential","D17_Supv.1","D43_Dir.1",1,1,3
"54",1,12,"InfoWork","D17_Supv.1","D43_Dir.1",1,1,3
"55",1,13,"Collaboration","D17_Supv.1","D46_Dir.1",1,1,2
"56",1,13,"InfoWork","D17_Supv.1","D46_Dir.1",1,1,3
"57",1,14,"Collaboration","D17_Supv.1","D47_Dir.1",4,1,2
"58",1,14,"Energy","D17_Supv.1","D47_Dir.1",1,1,3
"59",1,14,"InfoWork","D17_Supv.1","D47_Dir.1",3,1,1
"60",1,14,"InfoWork","D17_Supv.1","D47_Dir.1",1,1,2
"61",1,14,"InputDecision","D17_Supv.1","D47_Dir.1",2,1,2
"62",1,14,"Recognition","D17_Supv.1","D47_Dir.1",1,1,2
"63",1,15,"Collaboration","D17_Supv.1","D49_Supe.1",1,1,2
"64",1,16,"Collaboration","D17_Supv.1","D4_Supv.1",3,1,2
"65",1,16,"Collaboration","D17_Supv.1","D4_Supv.1",2,1,3
"66",1,16,"Confidential","D17_Supv.1","D4_Supv.1",2,1,2
"67",1,16,"Confidential","D17_Supv.1","D4_Supv.1",1,1,3
"68",1,16,"InfoWork","D17_Supv.1","D4_Supv.1",3,1,1
"69",1,16,"InfoWork","D17_Supv.1","D4_Supv.1",2,1,2
"70",1,16,"InfoWork","D17_Supv.1","D4_Supv.1",2,1,3
"71",1,16,"InputDecision","D17_Supv.1","D4_Supv.1",1,1,1
"72",1,16,"InputDecision","D17_Supv.1","D4_Supv.1",2,1,2
"73",1,18,"Collaboration","D17_Supv.1","S12_Prin.1",1,1,2
"74",1,19,"Collaboration","D17_Supv.1","S13_AstP.1",1,1,2
"75",1,23,"Collaboration","D17_Supv.1","S18_AstP.1",1,1,2
"76",1,24,"Collaboration","D17_Supv.1","S20_Prin.1",1,1,2
"77",1,26,"Collaboration","D17_Supv.1","S22_Prin.1",1,1,2
"78",1,30,"Collaboration","D17_Supv.1","S36_Prin.1",2,1,2
"79",1,31,"Collaboration","D17_Supv.1","S38_AstP.1",1,1,2
"80",1,34,"Collaboration","D17_Supv.1","S50_AstP.1",2,1,2
"81",1,36,"Collaboration","D17_Supv.1","S53_AstP.1",3,1,2
"82",1,36,"InfoWork","D17_Supv.1","S53_AstP.1",4,1,1
"83",1,36,"InputDecision","D17_Supv.1","S53_AstP.1",3,1,1
"84",1,36,"InputDecision","D17_Supv.1","S53_AstP.1",1,1,2
"85",1,37,"Collaboration","D17_Supv.1","S54_AstP.1",1,1,2
"86",1,37,"InfoWork","D17_Supv.1","S54_AstP.1",1,1,1
"87",1,39,"Collaboration","D17_Supv.1","S5_Prin.1",1,1,2
"88",1,40,"Collaboration","D17_Supv.1","S6_AstPr.1",1,1,2
"89",1,42,"Confidential","D17_Supv.1","S8_Prin.1",1,1,3
"90",1,28,"InfoWork","D17_Supv.1","S8_Prin.1",1,1,3
"91",2,1,"Collaboration","D19_Dir.1","D17_Supv.1",1,1,2
"92",2,1,"Collaboration","D19_Dir.1","D17_Supv.1",2,1,3
"93",2,1,"Energy","D19_Dir.1","D17_Supv.1",2,1,3
"94",2,1,"InfoWork","D19_Dir.1","D17_Supv.1",1,1,1
"95",2,1,"InputDecision","D19_Dir.1","D17_Supv.1",1,1,2
"96",2,1,"Innovation","D19_Dir.1","D17_Supv.1",2,1,1
"97",2,2,"Collaboration","D19_Dir.1","D19_Dir.1",4,1,2
"98",2,2,"Innovation","D19_Dir.1","D19_Dir.1",3,1,1
"99",2,3,"Collaboration","D19_Dir.1","D1_Prin.1",4,1,2
"100",2,3,"Collaboration","D19_Dir.1","D1_Prin.1",4,1,3
"101",2,3,"Confidential","D19_Dir.1","D1_Prin.1",2,1,2
"102",2,3,"Confidential","D19_Dir.1","D1_Prin.1",2,1,3
"103",2,3,"Energy","D19_Dir.1","D1_Prin.1",4,1,2
"104",2,3,"Energy","D19_Dir.1","D1_Prin.1",4,1,3
"105",2,3,"InfoWork","D19_Dir.1","D1_Prin.1",4,1,1
"106",2,3,"InfoWork","D19_Dir.1","D1_Prin.1",4,1,2
"107",2,3,"InfoWork","D19_Dir.1","D1_Prin.1",4,1,3
"108",2,3,"InputDecision","D19_Dir.1","D1_Prin.1",4,1,1
"109",2,3,"InputDecision","D19_Dir.1","D1_Prin.1",4,1,2
"110",2,3,"InputDecision","D19_Dir.1","D1_Prin.1",4,1,3
"111",2,3,"Recognition","D19_Dir.1","D1_Prin.1",3,1,1
"112",2,3,"Recognition","D19_Dir.1","D1_Prin.1",2,1,2
"113",2,3,"Recognition","D19_Dir.1","D1_Prin.1",4,1,3
"114",2,3,"Innovation","D19_Dir.1","D1_Prin.1",3,1,1
"115",2,3,"Innovation","D19_Dir.1","D1_Prin.1",4,1,2
"116",2,3,"Innovation","D19_Dir.1","D1_Prin.1",4,1,3
"117",2,4,"Collaboration","D19_Dir.1","D23_Dir.1",4,1,2
"118",2,4,"Collaboration","D19_Dir.1","D23_Dir.1",4,1,3
"119",2,4,"Confidential","D19_Dir.1","D23_Dir.1",2,1,2
"120",2,4,"Confidential","D19_Dir.1","D23_Dir.1",1,1,3
"121",2,4,"Energy","D19_Dir.1","D23_Dir.1",3,1,2
"122",2,4,"InfoWork","D19_Dir.1","D23_Dir.1",3,1,1
"123",2,4,"InfoWork","D19_Dir.1","D23_Dir.1",3,1,2
"124",2,4,"InfoWork","D19_Dir.1","D23_Dir.1",1,1,3
"125",2,4,"InputDecision","D19_Dir.1","D23_Dir.1",1,1,1
"126",2,4,"InputDecision","D19_Dir.1","D23_Dir.1",3,1,2
"127",2,4,"InputDecision","D19_Dir.1","D23_Dir.1",2,1,3
"128",2,4,"Recognition","D19_Dir.1","D23_Dir.1",1,1,1
"129",2,4,"Recognition","D19_Dir.1","D23_Dir.1",2,1,2
"130",2,4,"Recognition","D19_Dir.1","D23_Dir.1",2,1,3
"131",2,4,"Innovation","D19_Dir.1","D23_Dir.1",2,1,1
"132",2,4,"Innovation","D19_Dir.1","D23_Dir.1",3,1,2
"133",2,5,"Collaboration","D19_Dir.1","D25_Coor.1",1,1,3
"134",2,5,"Innovation","D19_Dir.1","D25_Coor.1",2,1,1
"135",2,6,"Collaboration","D19_Dir.1","D28_Coor.1",1,1,2
"136",2,6,"Collaboration","D19_Dir.1","D28_Coor.1",2,1,3
"137",2,6,"InfoWork","D19_Dir.1","D28_Coor.1",1,1,2
"138",2,6,"Innovation","D19_Dir.1","D28_Coor.1",2,1,1
"139",2,7,"Collaboration","D19_Dir.1","D2_Supv.1",2,1,2
"140",2,7,"Collaboration","D19_Dir.1","D2_Supv.1",2,1,3
"141",2,7,"InfoWork","D19_Dir.1","D2_Supv.1",1,1,2
"142",2,7,"InputDecision","D19_Dir.1","D2_Supv.1",1,1,2
"143",2,8,"Collaboration","D19_Dir.1","D30_Supe.1",4,1,3
"144",2,8,"Confidential","D19_Dir.1","D30_Supe.1",2,1,3
"145",2,8,"Energy","D19_Dir.1","D30_Supe.1",3,1,3
"146",2,8,"InfoWork","D19_Dir.1","D30_Supe.1",3,1,3
"147",2,8,"InputDecision","D19_Dir.1","D30_Supe.1",3,1,3
"148",2,8,"Recognition","D19_Dir.1","D30_Supe.1",2,1,3
"149",2,8,"Innovation","D19_Dir.1","D30_Supe.1",1,1,3
"150",2,9,"Collaboration","D19_Dir.1","D31_Supv.1",4,1,2
"151",2,9,"Collaboration","D19_Dir.1","D31_Supv.1",4,1,3
"152",2,9,"Confidential","D19_Dir.1","D31_Supv.1",3,1,2
"153",2,9,"Confidential","D19_Dir.1","D31_Supv.1",3,1,3
"154",2,9,"Energy","D19_Dir.1","D31_Supv.1",3,1,2
"155",2,9,"Energy","D19_Dir.1","D31_Supv.1",4,1,3
"156",2,9,"InfoWork","D19_Dir.1","D31_Supv.1",4,1,1
"157",2,9,"InfoWork","D19_Dir.1","D31_Supv.1",4,1,2
"158",2,9,"InfoWork","D19_Dir.1","D31_Supv.1",4,1,3
"159",2,9,"InputDecision","D19_Dir.1","D31_Supv.1",4,1,1
"160",2,9,"InputDecision","D19_Dir.1","D31_Supv.1",4,1,2
"161",2,9,"InputDecision","D19_Dir.1","D31_Supv.1",4,1,3
"162",2,9,"Recognition","D19_Dir.1","D31_Supv.1",4,1,1
"163",2,9,"Recognition","D19_Dir.1","D31_Supv.1",2,1,2
"164",2,9,"Recognition","D19_Dir.1","D31_Supv.1",2,1,3
"165",2,9,"Innovation","D19_Dir.1","D31_Supv.1",3,1,2
"166",2,9,"Innovation","D19_Dir.1","D31_Supv.1",3,1,3
"167",2,8,"Collaboration","D19_Dir.1","D3_Dir.1",2,1,2
"168",2,8,"Collaboration","D19_Dir.1","D3_Dir.1",2,1,3
"169",2,8,"Confidential","D19_Dir.1","D3_Dir.1",1,1,3
"170",2,8,"InfoWork","D19_Dir.1","D3_Dir.1",1,1,1
"171",2,8,"InfoWork","D19_Dir.1","D3_Dir.1",1,1,2
"172",2,8,"InfoWork","D19_Dir.1","D3_Dir.1",1,1,3
"173",2,8,"InputDecision","D19_Dir.1","D3_Dir.1",1,1,2
"174",2,8,"InputDecision","D19_Dir.1","D3_Dir.1",2,1,3
"175",2,8,"Recognition","D19_Dir.1","D3_Dir.1",2,1,3
"176",2,8,"Innovation","D19_Dir.1","D3_Dir.1",2,1,1
"177",2,11,"Collaboration","D19_Dir.1","D40_Coor.1",3,1,3
"178",2,12,"Collaboration","D19_Dir.1","D43_Dir.1",1,1,2
"179",2,12,"Collaboration","D19_Dir.1","D43_Dir.1",4,1,3
"180",2,12,"Confidential","D19_Dir.1","D43_Dir.1",4,1,3
"181",2,12,"Energy","D19_Dir.1","D43_Dir.1",4,1,3
"182",2,12,"InfoWork","D19_Dir.1","D43_Dir.1",4,1,3
"183",2,12,"InputDecision","D19_Dir.1","D43_Dir.1",4,1,3
"184",2,12,"Recognition","D19_Dir.1","D43_Dir.1",2,1,3
"185",2,12,"Innovation","D19_Dir.1","D43_Dir.1",1,1,1
"186",2,12,"Innovation","D19_Dir.1","D43_Dir.1",3,1,3
"187",2,13,"Collaboration","D19_Dir.1","D46_Dir.1",2,1,2
"188",2,13,"Collaboration","D19_Dir.1","D46_Dir.1",4,1,3
"189",2,13,"Energy","D19_Dir.1","D46_Dir.1",2,1,3
"190",2,13,"InfoWork","D19_Dir.1","D46_Dir.1",1,1,1
"191",2,13,"InfoWork","D19_Dir.1","D46_Dir.1",2,1,2
"192",2,13,"InfoWork","D19_Dir.1","D46_Dir.1",2,1,3
"193",2,13,"InputDecision","D19_Dir.1","D46_Dir.1",1,1,2
"194",2,13,"InputDecision","D19_Dir.1","D46_Dir.1",2,1,3
"195",2,13,"Recognition","D19_Dir.1","D46_Dir.1",2,1,3
"196",2,13,"Innovation","D19_Dir.1","D46_Dir.1",4,1,1
"197",2,14,"Collaboration","D19_Dir.1","D47_Dir.1",3,1,2
"198",2,14,"Collaboration","D19_Dir.1","D47_Dir.1",3,1,3
"199",2,14,"Energy","D19_Dir.1","D47_Dir.1",2,1,3
"200",2,14,"InfoWork","D19_Dir.1","D47_Dir.1",1,1,1
"201",2,14,"InfoWork","D19_Dir.1","D47_Dir.1",2,1,2
"202",2,14,"InfoWork","D19_Dir.1","D47_Dir.1",1,1,3
"203",2,14,"InputDecision","D19_Dir.1","D47_Dir.1",2,1,2
"204",2,14,"Recognition","D19_Dir.1","D47_Dir.1",2,1,2
"205",2,14,"Recognition","D19_Dir.1","D47_Dir.1",2,1,3
"206",2,15,"Collaboration","D19_Dir.1","D49_Supe.1",2,1,2
"207",2,15,"Collaboration","D19_Dir.1","D49_Supe.1",4,1,3
"208",2,15,"Confidential","D19_Dir.1","D49_Supe.1",2,1,3
"209",2,15,"Energy","D19_Dir.1","D49_Supe.1",2,1,3
"210",2,15,"InfoWork","D19_Dir.1","D49_Supe.1",1,1,1
"211",2,15,"InfoWork","D19_Dir.1","D49_Supe.1",1,1,2
"212",2,15,"InfoWork","D19_Dir.1","D49_Supe.1",2,1,3
"213",2,15,"InputDecision","D19_Dir.1","D49_Supe.1",1,1,2
"214",2,15,"InputDecision","D19_Dir.1","D49_Supe.1",2,1,3
"215",2,15,"Recognition","D19_Dir.1","D49_Supe.1",1,1,3
"216",2,15,"Innovation","D19_Dir.1","D49_Supe.1",1,1,1
"217",2,16,"Collaboration","D19_Dir.1","D4_Supv.1",2,1,2
"218",2,16,"Collaboration","D19_Dir.1","D4_Supv.1",2,1,3
"219",2,16,"InfoWork","D19_Dir.1","D4_Supv.1",1,1,1
"220",2,16,"InfoWork","D19_Dir.1","D4_Supv.1",2,1,3
"221",2,16,"InputDecision","D19_Dir.1","D4_Supv.1",1,1,2
"222",2,16,"Recognition","D19_Dir.1","D4_Supv.1",2,1,3
"223",2,16,"Innovation","D19_Dir.1","D4_Supv.1",3,1,1
"224",2,17,"Collaboration","D19_Dir.1","S11_Prin.1",3,1,2
"225",2,17,"Collaboration","D19_Dir.1","S11_Prin.1",3,1,3
"226",2,17,"Confidential","D19_Dir.1","S11_Prin.1",2,1,2
"227",2,17,"Confidential","D19_Dir.1","S11_Prin.1",2,1,3
"228",2,17,"Energy","D19_Dir.1","S11_Prin.1",2,1,2
"229",2,17,"Energy","D19_Dir.1","S11_Prin.1",2,1,3
"230",2,17,"InfoWork","D19_Dir.1","S11_Prin.1",4,1,1
"231",2,17,"InfoWork","D19_Dir.1","S11_Prin.1",2,1,2
"232",2,17,"InputDecision","D19_Dir.1","S11_Prin.1",4,1,1
"233",2,17,"InputDecision","D19_Dir.1","S11_Prin.1",2,1,2
"234",2,17,"Recognition","D19_Dir.1","S11_Prin.1",4,1,1
"235",2,17,"Recognition","D19_Dir.1","S11_Prin.1",1,1,2
"236",2,17,"Innovation","D19_Dir.1","S11_Prin.1",2,1,1
"237",2,18,"Collaboration","D19_Dir.1","S12_Prin.1",2,1,2
"238",2,18,"Collaboration","D19_Dir.1","S12_Prin.1",2,1,3
"239",2,18,"Energy","D19_Dir.1","S12_Prin.1",1,1,3
"240",2,18,"InfoWork","D19_Dir.1","S12_Prin.1",1,1,1
"241",2,18,"InfoWork","D19_Dir.1","S12_Prin.1",1,1,2
"242",2,18,"InputDecision","D19_Dir.1","S12_Prin.1",1,1,2
"243",2,18,"Innovation","D19_Dir.1","S12_Prin.1",1,1,1
"244",2,19,"Collaboration","D19_Dir.1","S13_AstP.1",1,1,2
"245",2,19,"Collaboration","D19_Dir.1","S13_AstP.1",2,1,3
"246",2,19,"InfoWork","D19_Dir.1","S13_AstP.1",1,1,2
"247",2,20,"Collaboration","D19_Dir.1","S14_Prin.1",1,1,2
"248",2,14,"Collaboration","D19_Dir.1","S14_Prin.1",1,1,3
"249",2,14,"InfoWork","D19_Dir.1","S14_Prin.1",1,1,1
"250",2,14,"InfoWork","D19_Dir.1","S14_Prin.1",1,1,2
"251",2,14,"InputDecision","D19_Dir.1","S14_Prin.1",1,1,1
"252",2,14,"InputDecision","D19_Dir.1","S14_Prin.1",1,1,2
"253",2,21,"Collaboration","D19_Dir.1","S15_Prin.1",2,1,2
"254",2,21,"Collaboration","D19_Dir.1","S15_Prin.1",1,1,3
"255",2,21,"InfoWork","D19_Dir.1","S15_Prin.1",1,1,1
"256",2,21,"InfoWork","D19_Dir.1","S15_Prin.1",1,1,2
"257",2,21,"InputDecision","D19_Dir.1","S15_Prin.1",1,1,2
"258",2,21,"Innovation","D19_Dir.1","S15_Prin.1",3,1,1
"259",2,22,"Collaboration","D19_Dir.1","S16_AstP.1",2,1,3
"260",2,22,"InfoWork","D19_Dir.1","S16_AstP.1",1,1,1
"261",2,22,"InfoWork","D19_Dir.1","S16_AstP.1",1,1,2
"262",2,22,"InputDecision","D19_Dir.1","S16_AstP.1",1,1,2
"263",2,22,"Recognition","D19_Dir.1","S16_AstP.1",1,1,2
"264",2,22,"Innovation","D19_Dir.1","S16_AstP.1",3,1,1
"265",2,23,"Collaboration","D19_Dir.1","S18_AstP.1",1,1,3
"266",2,23,"Innovation","D19_Dir.1","S18_AstP.1",2,1,1
"267",2,24,"Collaboration","D19_Dir.1","S20_Prin.1",2,1,2
"268",2,24,"Collaboration","D19_Dir.1","S20_Prin.1",2,1,3
"269",2,24,"InfoWork","D19_Dir.1","S20_Prin.1",2,1,2
"270",2,24,"InputDecision","D19_Dir.1","S20_Prin.1",1,1,2
"271",2,25,"Collaboration","D19_Dir.1","S21_AstP.1",2,1,2
"272",2,25,"Collaboration","D19_Dir.1","S21_AstP.1",2,1,3
"273",2,25,"InfoWork","D19_Dir.1","S21_AstP.1",4,1,1
"274",2,25,"InfoWork","D19_Dir.1","S21_AstP.1",1,1,2
"275",2,25,"Innovation","D19_Dir.1","S21_AstP.1",3,1,1
"276",2,26,"Collaboration","D19_Dir.1","S22_Prin.1",2,1,2
"277",2,26,"Collaboration","D19_Dir.1","S22_Prin.1",1,1,3
"278",2,26,"InfoWork","D19_Dir.1","S22_Prin.1",1,1,1
"279",2,26,"InfoWork","D19_Dir.1","S22_Prin.1",1,1,2
"280",2,26,"InputDecision","D19_Dir.1","S22_Prin.1",1,1,2
"281",2,26,"Recognition","D19_Dir.1","S22_Prin.1",1,1,2
"282",2,26,"Innovation","D19_Dir.1","S22_Prin.1",3,1,1
"283",2,27,"Collaboration","D19_Dir.1","S24_AstP.1",1,1,2
"284",2,27,"Collaboration","D19_Dir.1","S24_AstP.1",1,1,3
"285",2,27,"InfoWork","D19_Dir.1","S24_AstP.1",1,1,1
"286",2,27,"Innovation","D19_Dir.1","S24_AstP.1",2,1,1
"287",2,28,"Collaboration","D19_Dir.1","S26_AstP.1",2,1,3
"288",2,28,"Innovation","D19_Dir.1","S26_AstP.1",2,1,1
"289",2,29,"Collaboration","D19_Dir.1","S27_Prin.1",3,1,2
"290",2,29,"Collaboration","D19_Dir.1","S27_Prin.1",3,1,3
"291",2,29,"Confidential","D19_Dir.1","S27_Prin.1",2,1,2
"292",2,29,"Confidential","D19_Dir.1","S27_Prin.1",2,1,3
"293",2,29,"Energy","D19_Dir.1","S27_Prin.1",2,1,2
"294",2,29,"Energy","D19_Dir.1","S27_Prin.1",1,1,3
"295",2,29,"InfoWork","D19_Dir.1","S27_Prin.1",4,1,1
"296",2,29,"InfoWork","D19_Dir.1","S27_Prin.1",3,1,2
"297",2,29,"InputDecision","D19_Dir.1","S27_Prin.1",1,1,1
"298",2,29,"InputDecision","D19_Dir.1","S27_Prin.1",2,1,2
"299",2,29,"Recognition","D19_Dir.1","S27_Prin.1",1,1,2
"300",2,29,"Innovation","D19_Dir.1","S27_Prin.1",1,1,1
"301",2,20,"InfoWork","D19_Dir.1","S2_Prin.1",1,1,1
"302",2,20,"Innovation","D19_Dir.1","S2_Prin.1",2,1,1
"303",2,30,"Collaboration","D19_Dir.1","S36_Prin.1",4,1,1
"304",2,23,"Collaboration","D19_Dir.1","S36_Prin.1",4,1,2
"305",2,23,"Collaboration","D19_Dir.1","S36_Prin.1",1,1,3
"306",2,23,"Confidential","D19_Dir.1","S36_Prin.1",4,1,2
"307",2,23,"Energy","D19_Dir.1","S36_Prin.1",3,1,2
"308",2,23,"InfoWork","D19_Dir.1","S36_Prin.1",4,1,1
"309",2,23,"InfoWork","D19_Dir.1","S36_Prin.1",4,1,2
"310",2,23,"InputDecision","D19_Dir.1","S36_Prin.1",4,1,1
"311",2,23,"InputDecision","D19_Dir.1","S36_Prin.1",4,1,2
"312",2,23,"Recognition","D19_Dir.1","S36_Prin.1",4,1,1
"313",2,23,"Recognition","D19_Dir.1","S36_Prin.1",2,1,2
"314",2,23,"Innovation","D19_Dir.1","S36_Prin.1",3,1,1
"315",2,23,"Innovation","D19_Dir.1","S36_Prin.1",4,1,2
"316",2,31,"Collaboration","D19_Dir.1","S38_AstP.1",1,1,3
"317",2,32,"Collaboration","D19_Dir.1","S42_Prin.1",2,1,2
"318",2,32,"Collaboration","D19_Dir.1","S42_Prin.1",1,1,3
"319",2,32,"InfoWork","D19_Dir.1","S42_Prin.1",4,1,1
"320",2,32,"InfoWork","D19_Dir.1","S42_Prin.1",1,1,2
"321",2,32,"InputDecision","D19_Dir.1","S42_Prin.1",1,1,1
"322",2,32,"Recognition","D19_Dir.1","S42_Prin.1",1,1,1
"323",2,32,"Innovation","D19_Dir.1","S42_Prin.1",3,1,1
"324",2,33,"Collaboration","D19_Dir.1","S44_AstP.1",2,1,2
"325",2,33,"Collaboration","D19_Dir.1","S44_AstP.1",1,1,3
"326",2,33,"InfoWork","D19_Dir.1","S44_AstP.1",1,1,2
"327",2,33,"Innovation","D19_Dir.1","S44_AstP.1",1,1,1
"328",2,34,"Collaboration","D19_Dir.1","S50_AstP.1",4,1,2
"329",2,34,"Collaboration","D19_Dir.1","S50_AstP.1",1,1,3
"330",2,34,"Confidential","D19_Dir.1","S50_AstP.1",4,1,2
"331",2,34,"Energy","D19_Dir.1","S50_AstP.1",4,1,2
"332",2,34,"InfoWork","D19_Dir.1","S50_AstP.1",4,1,2
"333",2,34,"InputDecision","D19_Dir.1","S50_AstP.1",4,1,2
"334",2,34,"Recognition","D19_Dir.1","S50_AstP.1",2,1,2
"335",2,34,"Innovation","D19_Dir.1","S50_AstP.1",4,1,2
"336",2,35,"Collaboration","D19_Dir.1","S52_Prin.1",2,1,2
"337",2,35,"Collaboration","D19_Dir.1","S52_Prin.1",2,1,3
"338",2,35,"Energy","D19_Dir.1","S52_Prin.1",1,1,2
"339",2,35,"InfoWork","D19_Dir.1","S52_Prin.1",1,1,1
"340",2,35,"InfoWork","D19_Dir.1","S52_Prin.1",1,1,2
"341",2,35,"Innovation","D19_Dir.1","S52_Prin.1",1,1,1
"342",2,36,"Collaboration","D19_Dir.1","S53_AstP.1",4,1,2
"343",2,36,"Collaboration","D19_Dir.1","S53_AstP.1",2,1,3
"344",2,36,"Confidential","D19_Dir.1","S53_AstP.1",2,1,2
"345",2,36,"Energy","D19_Dir.1","S53_AstP.1",2,1,2
"346",2,36,"InfoWork","D19_Dir.1","S53_AstP.1",4,1,1
"347",2,36,"InfoWork","D19_Dir.1","S53_AstP.1",2,1,2
"348",2,36,"InputDecision","D19_Dir.1","S53_AstP.1",1,1,1
"349",2,36,"InputDecision","D19_Dir.1","S53_AstP.1",2,1,2
"350",2,36,"Recognition","D19_Dir.1","S53_AstP.1",1,1,1
"351",2,36,"Recognition","D19_Dir.1","S53_AstP.1",2,1,2
"352",2,36,"Innovation","D19_Dir.1","S53_AstP.1",3,1,1
"353",2,36,"Innovation","D19_Dir.1","S53_AstP.1",2,1,2
"354",2,37,"Collaboration","D19_Dir.1","S54_AstP.1",2,1,2
"355",2,37,"Collaboration","D19_Dir.1","S54_AstP.1",1,1,3
"356",2,37,"Confidential","D19_Dir.1","S54_AstP.1",1,1,2
"357",2,37,"Energy","D19_Dir.1","S54_AstP.1",1,1,2
"358",2,37,"InfoWork","D19_Dir.1","S54_AstP.1",1,1,1
"359",2,37,"InfoWork","D19_Dir.1","S54_AstP.1",2,1,2
"360",2,37,"InputDecision","D19_Dir.1","S54_AstP.1",2,1,2
"361",2,37,"Recognition","D19_Dir.1","S54_AstP.1",2,1,2
"362",2,38,"Collaboration","D19_Dir.1","S55_Prin.1",2,1,2
"363",2,38,"Collaboration","D19_Dir.1","S55_Prin.1",2,1,3
"364",2,38,"InfoWork","D19_Dir.1","S55_Prin.1",1,1,1
"365",2,38,"InfoWork","D19_Dir.1","S55_Prin.1",1,1,2
"366",2,38,"InputDecision","D19_Dir.1","S55_Prin.1",1,1,2
"367",2,38,"Innovation","D19_Dir.1","S55_Prin.1",3,1,1
"368",2,27,"Collaboration","D19_Dir.1","S5_Prin.1",2,1,2
"369",2,27,"Collaboration","D19_Dir.1","S5_Prin.1",2,1,3
"370",2,27,"InfoWork","D19_Dir.1","S5_Prin.1",1,1,1
"371",2,27,"InfoWork","D19_Dir.1","S5_Prin.1",1,1,2
